Fold,Accuracy,Kappa,N_Samples
1,0.5360576923076923,0.07211538461538458,832
2,0.5540865384615384,0.10817307692307687,832
3,0.5576923076923077,0.11538461538461542,832
4,0.5673076923076923,0.13461538461538458,832
5,0.5420673076923077,0.08413461538461542,832
