Fold,Accuracy,Kappa,N_Samples
1,0.5912162162162162,0.18243243243243246,592
2,0.5760135135135135,0.15202702702702697,592
3,0.5709459459459459,0.14189189189189189,592
4,0.5726351351351351,0.14527027027027029,592
5,0.5506756756756757,0.10135135135135132,592
