Fold,Train_Accuracy,Train_Kappa
1,0.5564903846153846,0.11298076923076927
2,0.5685096153846154,0.13701923076923073
3,0.5540865384615384,0.10817307692307687
4,0.5685096153846154,0.13701923076923073
5,0.5444711538461539,0.08894230769230771
