Fold,Accuracy,Kappa,N_Samples
1,0.5208333333333334,0.04166666666666663,768
2,0.5442708333333334,0.08854166666666663,768
3,0.5338541666666666,0.06770833333333337,768
4,0.5403645833333334,0.08072916666666663,768
5,0.5234375,0.046875,768
