Fold,Train_Accuracy,Train_Kappa
1,0.6342592592592593,0.2685185185185185
2,0.6157407407407407,0.2314814814814815
3,0.6087962962962963,0.21759259259259256
4,0.625,0.25
5,0.6076388888888888,0.2152777777777778
