Fold,Train_Accuracy,Train_Kappa
1,0.5576923076923077,0.11538461538461542
2,0.5576923076923077,0.11538461538461542
3,0.5973557692307693,0.19471153846153844
4,0.5865384615384616,0.17307692307692313
5,0.5552884615384616,0.11057692307692313
