Fold,Train_Accuracy,Train_Kappa
1,0.6002358490566038,0.20047169811320753
2,0.6238207547169812,0.24764150943396224
3,0.6179245283018868,0.23584905660377353
4,0.6191037735849056,0.2382075471698113
5,0.6073113207547169,0.214622641509434
