Fold,Train_Accuracy,Train_Kappa
1,0.6379716981132075,0.27594339622641506
2,0.6214622641509434,0.24292452830188682
3,0.6509433962264151,0.30188679245283023
4,0.6226415094339622,0.24528301886792447
5,0.6143867924528302,0.22877358490566035
