Fold,Train_Accuracy,Train_Kappa
1,0.5673076923076923,0.13461538461538458
2,0.5504807692307693,0.10096153846153844
3,0.5444711538461539,0.08894230769230771
4,0.5588942307692307,0.11778846153846156
5,0.5649038461538461,0.1298076923076923
