Fold,Accuracy,Kappa,N_Samples
1,0.5434782608695652,0.08695652173913049,736
2,0.5434782608695652,0.08695652173913049,736
3,0.5421195652173914,0.0842391304347826,736
4,0.532608695652174,0.06521739130434778,736
5,0.5543478260869565,0.10869565217391308,736
