Fold,Accuracy,Kappa,N_Samples
1,0.5793269230769231,0.15865384615384615,832
2,0.5516826923076923,0.10336538461538458,832
3,0.5612980769230769,0.12259615384615385,832
4,0.5685096153846154,0.13701923076923073,832
5,0.5408653846153846,0.08173076923076927,832
