Fold,Test_Accuracy,Test_Kappa
1,0.22413793103448276,-0.03530345101150334
2,0.22413793103448276,-0.02917981072555209
3,0.2413793103448276,-0.008695652173912993
4,0.21052631578947367,-0.052091878589007434
5,0.21052631578947367,-0.05382087099424826
