Fold,Test_Accuracy,Test_Kappa
1,0.3275862068965517,0.10166799046862596
2,0.20689655172413793,-0.05496243574535398
3,0.27586206896551724,0.03601108033240996
4,0.21052631578947367,-0.054254007398273574
5,0.3157894736842105,0.08781288469429638
