Fold,Test_Accuracy,Test_Kappa
1,0.27586206896551724,0.03677342823250318
2,0.39655172413793105,0.1954022988505747
3,0.27586206896551724,0.03601108033240996
4,0.2807017543859649,0.039457459926017346
5,0.22807017543859648,-0.02829028290282909
