Fold,Test_Accuracy,Test_Kappa
1,0.29310344827586204,0.05747126436781613
2,0.20689655172413793,-0.056633663366336684
3,0.25862068965517243,0.009531374106433677
4,0.2982456140350877,0.06710310965630106
5,0.3508771929824561,0.1345917111202296
