Fold,Test_Accuracy,Test_Kappa
1,0.29310344827586204,0.057844690966719625
2,0.29310344827586204,0.05896319746735257
3,0.25862068965517243,0.013058963197467355
4,0.24561403508771928,-0.004508196721311641
5,0.15789473684210525,-0.12177121771217703
