Fold,Accuracy,Kappa,N_Samples
1,0.27586206896551724,0.03601108033240996,58
2,0.3103448275862069,0.0815518606492478,58
3,0.3275862068965517,0.10380348652931859,58
4,0.2631578947368421,0.01764464505539598,57
5,0.12280701754385964,-0.16899097621000791,57
