Fold,Accuracy,Kappa,N_Samples
1,0.13793103448275862,-0.15170770452740268,58
2,0.25862068965517243,0.012277227722772288,58
3,0.27586206896551724,0.034865293185419866,58
4,0.3157894736842105,0.08781288469429638,57
5,0.24561403508771928,-0.002864157119476296,57
