Fold,Test_Accuracy,Test_Kappa
1,0.20689655172413793,-0.05663366336633646
2,0.3448275862068966,0.12435439014700045
3,0.27586206896551724,0.03486529318542009
4,0.15789473684210525,-0.12177121771217703
5,0.3684210526315789,0.1583264971287942
