Fold,Accuracy,Kappa,N_Samples
1,0.2413793103448276,-0.011494252873563315,58
2,0.3275862068965517,0.1055753262158956,58
3,0.3275862068965517,0.10557532621589583,58
4,0.2807017543859649,0.040246406570842,57
5,0.3157894736842105,0.08818703855619359,57
