Fractal,LogPower
0.379500924925628,1.1692023954463101e-08
0.156002818849969,0.9317261125039972
0.2819174196657836,0.4899503638543753
0.3084051531657256,0.2409357804870107
0.4478219691662847,0.6683594990858898
0.2693492983734638,0.0006301398954879
0.2395837025250587,7.1372966958487e-14
0.157508387750497,0.0009102407240564
0.3172504500337064,0.0028371175724521
0.2311466135509502,0.9999981999067644
0.3476911956211903,0.000246756025682
0.1069714145232369,2.967604630817157e-06
0.7007934515012978,4.574400596666724e-06
0.2153186135871062,0.9762069175339424
0.2664119779266726,6.139632167198253e-10
0.2577015410320247,0.0001617762338369
0.3506343234144424,0.0412805349858048
0.4053636716694102,0.9345940630724284
0.2527243151045682,6.172995245439725e-06
0.2818569620279539,5.638399357821481e-10
0.2338770268398991,0.0002983399535669
0.2471070040067566,1.1757763640267603e-09
0.2901870611149204,0.3471289098381824
0.2049533845613839,0.2568367549543628
0.2072058870629516,0.0006129315432918
0.1862210700771769,0.1447416316711888
0.2333137234220101,8.166108572122443e-14
0.1828426949167338,1.4615663238406115e-05
0.372240490648867,1.5050537692767129e-06
0.2385549596598088,0.9999325284309688
0.2815141362462264,0.9143048629703678
0.1409353623220047,0.738212016324211
0.4098991449326263,1.888140200118375e-05
0.0818166522336075,0.7913230628893515
0.242322848280308,0.9827364768123402
0.1682986900290468,0.987445404169048
0.2449368815369165,5.9108649562920045e-18
0.3019937482783748,0.992497476992182
0.1608552731517262,0.9999999896044836
0.1658464803332815,0.9949918059694683
0.2504185472632992,8.546858960211808e-11
0.2515936680224832,4.8459541196705225e-08
0.1795198680995322,0.9999999844409246
0.3236749671607637,1.961601513148849e-14
0.2330810014661067,0.9999496102171804
0.0427175757606321,5.014519641428084e-09
0.4956518582173534,0.3334326748892212
0.2261858767549935,2.741657879126353e-13
0.3361647510099432,5.467221364117179e-06
0.4699942267965261,0.0029576912653654
0.1754764855047936,0.0007755005044625
0.1223343072536716,1.3860388278114718e-06
0.1624655264951826,0.0001785799511462
0.2454168315054871,0.9994659327547524
0.1387170725863347,0.0008853255257379
0.4927983477530351,0.0076064207521629
0.3725527527849814,0.0746155613538441
0.4653872443157814,0.9886418365982622
0.3643109214585949,0.9290830665110212
0.3395074908418397,0.000763128139432
0.1795807299503612,0.0381445831916975
0.2001636722596686,2.4480484811355953e-08
0.282480420937225,1.0912702874721991e-10
0.1387503783043972,1.013369391668215e-07
0.187917720798516,0.9994955471583896
0.2263443766031285,9.586545133087104e-05
0.2111003272412958,8.540524084744675e-06
0.0748178157217765,0.8623523534764822
0.1370262994381419,0.9850451395632376
0.2568244247866927,1.3708979041747985e-06
0.1228154053108366,0.0034940022467972
0.1377022976696981,6.91682667177433e-05
0.3772457057082968,0.9999999988350328
0.2625874198469168,3.4353843110875513e-14
0.2157005349627752,9.541790481169783e-11
0.3553092318124025,0.9999999999790044
0.3004726624818541,0.731288070320592
0.2721900626272294,1.858938241779037e-07
0.1608414388531034,0.0150041324873339
0.1799596833003663,0.0136489449451188
0.1922951760246401,0.0326438257972788
0.2703952277920947,0.0016715581587226
0.1553470861537707,0.9711077545662676
0.3335032724551516,0.0063941889254061
0.1949688801807213,0.0044961286327081
0.1992900560059155,6.512408075604778e-09
0.2508369871306007,0.9972633291601204
0.823511822111022,0.0003396130796005
0.2147691212484277,2.878155556786503e-10
0.2391606412582842,4.970570596148433e-09
0.2816925777010721,7.792290355335458e-07
0.2103702647251668,0.002889522979852
0.1716157548488142,5.906944175801702e-06
0.2077655668267596,1.7109057872126374e-05
0.4054530329705175,7.621149655231614e-05
0.257807219240463,0.0003167288559579
0.1804727343277062,0.0045272972509718
0.2038753156224416,0.9946048498161464
0.1322541790417167,0.0010501302237943
0.2376876831022293,0.99823136662524
0.2519966857565184,0.9998682149021334
0.2745712165768608,1.860219817449268e-14
0.2220904580912231,0.998114003088136
0.144019015658125,0.2151585823052704
0.1550281269588276,1.3392334196974504e-07
0.3646618789830967,0.0064476703636277
0.1135024466840984,0.0001446452671922
0.2301843770188699,0.0047989704285663
0.209173698582745,1.3224261229669401e-09
0.2483515004832908,0.0110041104125097
0.405203643246515,0.0020223164406444
0.1675105099196896,0.0006676845595258
0.3827193934787005,0.0315976488006685
0.2515653502201754,1.648919774090472e-06
0.2788010410201045,0.1003857650628115
0.3435882139282704,1.673011521572232e-05
0.2685281624580335,0.012079459495834
0.3166833223982054,0.0061923057262684
0.1789030182722225,9.717987130397474e-09
0.3049371475680785,0.0001185074635549
0.27172839928145,0.9999486534485
0.2111199862261437,0.1710595005414906
0.3203698950972428,0.0007898660258809
0.3855941191145526,1.816672980845261e-09
0.3962424856451856,4.23722238269536e-10
0.2467615305980656,2.501988370255165e-05
0.1197721445006552,0.387965100132585
0.2156069625205594,0.9996831877210288
0.1792975422300611,5.6722450113077554e-14
0.4458394555531229,0.8403831067933628
0.2182768853705295,0.9996436367969154
0.0422397241222501,0.146149629778545
0.1025279179610391,2.174334874619645e-44
0.1592715548197253,1.2843491382263353e-07
0.2855687817853575,0.9998931607464682
0.5539412458853687,0.9999983756498184
0.250318484079134,1.3311706175629716e-06
0.0780173326174482,1.5797777365538804e-06
0.1848941048120691,4.3102323777178096e-11
0.310616926727855,0.0005520073924375
0.3861768119809912,0.9080421777487206
0.1551878961053724,3.918883862408198e-06
0.3951505675241438,5.8847740120036224e-08
0.3577259059069989,0.0071553703468673
0.307462327052073,5.099091786364163e-07
0.145815749852998,0.0001202624676215
0.3626487940568983,0.0308046711642936
0.2442227063543917,1.8040823892855857e-07
0.1216722109392218,0.0325613078278072
0.0819441089481306,0.9605211048012676
0.2014619281199941,1.5335841475686569e-12
0.3083870570236272,0.0247479186082491
0.178988082103244,0.9999845769852174
0.3209233390172458,1.0
0.2535128816214373,4.8728522347943666e-11
0.1236388322025121,0.0003651326779058
0.2158086764274328,1.61119410325232e-06
0.4040439387009005,0.0015416323710666
0.3430120266252323,0.9998581436668164
0.3171556118911077,6.48274588707301e-05
0.3028926428050987,0.1803613730389605
0.2421494074082943,0.9977971324800988
0.1740053836701008,0.3669289102907613
0.192478248079875,0.0738768381177065
0.2055799806720046,0.0013896013326743
0.2067586040314988,0.0112986367930492
0.3920346130273157,0.0343556250500819
0.1933961140643525,0.9999424606135336
0.1439462627343435,0.0579518115243308
0.2577496768772135,0.0210822855334986
0.2339459637488471,2.3642121321945085e-06
0.3043438053725241,0.3412783870849779
0.2159930693061705,0.0257028761001432
0.2286434476342958,0.9592241046425928
0.1346996531615466,0.9999400110218144
0.2463663958457138,0.0106105537403936
0.4162688329404656,0.0015088419787964
0.3645856866930566,1.851180485580121e-07
0.2406488856913516,8.052512968168756e-10
0.3428119163995437,0.1774438048358515
0.217456114616078,1.995420635045403e-06
0.1568102659493729,0.1495578116186894
0.1948952154262751,6.200136171366656e-06
0.1940610914096756,0.0005079222991139
0.2318988541985318,0.0263812849577768
0.1388976545516748,0.9726637275652178
0.206426279522301,9.431822569413372e-06
0.2755534267923061,8.341816729793365e-07
0.0375718362251813,7.258613997863007e-05
0.1758336213708507,0.0061035327638331
0.1822565950495501,7.037094868670585e-07
0.5065469666354546,1.6057543853476263e-16
0.2322328185034632,0.99594635166863
0.210936733361325,0.9975848250030072
0.181273870473722,6.277303326931923e-10
0.4174254867198591,0.0029400844115737
0.1615955185548391,0.000192410454879
0.1254926794175218,0.7873030333061373
0.3423249270568061,3.167902172874292e-07
0.2299459475485001,0.3084174809784734
0.376164636824467,0.9999742206608172
0.4743600017295999,0.0021867108688746
0.1433852772476589,0.0003425594018879
0.2213231270414874,0.1244955759123411
0.3242699447559817,0.76995166727088
0.3187058269610429,0.0101189853324868
0.1819644125540748,0.0027822344378885
0.218120760739215,1.613533272880673e-08
0.2422481789462956,2.1476040655226094e-06
0.267895752498764,5.737756871945631e-08
0.2352899033008377,0.992582069216848
0.965371477496778,0.0
0.26940945464484,1.6096753930023e-09
0.2192787090575773,3.163577754218094e-05
0.2388079577217041,1.1775421184282886e-09
0.2316856958763012,0.0007883324702639
0.2852499220529469,5.915054379362147e-05
0.3621694515558969,0.4772827916934073
0.265310614158162,0.9929347598958034
0.1337053862882413,7.045600404822634e-06
0.1250803272608872,0.6097430125316265
0.3488793817093766,0.0001536126530053
0.1687129396874925,4.971693076998742e-10
0.2566517019691594,0.0375098336206776
0.14467243863896,0.7546519421194952
0.1580301353527688,1.8738124175892173e-06
0.4851197822669658,8.773517462094706e-10
0.2346414087375284,0.0005311220168225
0.2781624343427059,0.8048010524284788
0.2445124053323566,1.3448216139675924e-05
0.1801834175333671,0.3829362632277594
0.4640152353138819,2.7438012236242483e-08
0.2112995419217595,0.9800420209123464
0.3226088229820307,4.8812814751783864e-09
0.2030608807155735,1.2828440783551351e-06
0.1843809082392606,0.0280595496771064
0.1049065268512397,0.0902047246842531
0.0987747157771196,0.9800570623283618
0.2692393242609279,3.5304007790718566e-08
0.2237281109584916,0.037256212975754
0.3386268627680407,1.1904722016748831e-05
0.6097737497616046,0.0131463223048558
0.1094376937682536,2.325523051129379e-06
0.2079295430357849,4.603182608603634e-18
0.144114569482983,0.0408411549998835
0.1441528761334053,3.0351043160930584e-08
0.172150688345244,5.0159421022690585e-11
0.1504726093736965,0.004985744785769
0.4271490334413343,0.9660920489737164
0.9779851644054416,6.136589190574374e-198
0.2049602493374809,0.4680383810481645
0.3432829168405931,7.826464673088863e-05
0.1977900341158298,4.8140374502392975e-08
0.2299268181750682,8.770263262929844e-07
0.1233143544898904,2.7532195748695817e-08
0.2888886684598259,9.803721938407333e-06
0.2160683103893436,0.0316339588248169
0.5432687700214338,0.6383063375426403
0.282884491397195,6.488931475991337e-09
0.0531313229672253,3.9610951604887545e-07
0.2579639357715367,7.916591635288702e-07
0.303190710561163,0.5510000309866
0.219011858009048,0.0001983461449758
0.3256667806094928,0.9794482947037676
0.1859142624586093,0.0017739899432067
0.1104751870821451,0.0004779883488891
0.2587064786317301,0.4289301506178031
0.2797025829337086,0.3583137470570679
0.3333832177233579,0.0059087397040644
0.311092181560171,0.0779625032955298
0.1002805552183492,0.6964890316635617
0.1637322359070573,0.2013689690896394
0.2131582618776114,6.394890524932605e-09
0.2251134627247495,0.9886963555071618
0.2785329509806351,1.3518180907489162e-44
0.2319154091013211,6.0757882124154214e-09
0.1124097964407799,5.211656258949178e-10
0.2812001767332572,0.8415757417653112
0.271860144907863,0.0058239784061255
0.3020728985801827,0.9869154187525552
0.1549542470595023,6.922110419192357e-15
0.2206118938824303,0.0103605284789429
0.3371061990457185,4.1893676018944475e-14
0.3160093423373322,2.2605189937936625e-07
0.2629082642055803,0.004632860512733
0.2128915986060022,1.200564161352461e-06
0.3681345558986529,0.9999828049394384
0.3348142760903255,0.9992408767474324
0.3453762075649239,0.0067902481996853
0.310699334305619,4.446772009292753e-05
0.1043157793210964,0.9999999789230392
0.2188783999979499,1.0078391106017526e-21
0.2581673581095167,1.398101104559545e-07
0.4936776899980447,2.3784221416687063e-08
0.4290256912898169,0.0037161886372936
0.2833983934772331,0.9985548191947132
0.2410182380715901,0.5224964945058094
0.2819471055110185,4.195985259717036e-12
0.2183963249895473,0.9994020777713012
0.241041867209576,4.6712666700779026e-08
0.2200382430978314,9.73517363606941e-06
0.2302596739184569,0.0107730291883439
0.3267005024697287,2.1674845349382588e-16
0.3193833759397307,0.0027143024108583
0.1921892666089872,2.004817918268856e-05
0.2816561370487389,0.0646595281947028
0.1858732227652536,2.2531972297169627e-09
0.4831016933203786,0.035089445863942
0.2323678553497405,0.2325590254130765
0.3594788678992712,3.5485599765110047e-10
0.3226928944403161,0.9963364452620124
0.0914535963717555,0.0008594430906587
0.2687381414378365,0.0944068389593778
0.4180711403183009,6.358384975008362e-14
0.3274601018386832,0.9729591958496508
0.0492896968993078,0.0053838251726329
0.2803493072285858,9.727926216106077e-05
0.2661597386292249,0.9837401060969896
0.1617320025016164,0.5556395904924774
0.2005769021603302,1.5321767283615357e-06
0.3141117917562562,0.9892479254114084
0.2482920763379123,0.7546515468485373
0.2795398031871408,0.2255309874137483
0.1838566008885477,0.0011801344282496
0.1525386569557838,0.0107413127851037
0.1803333944512146,0.0590760871006205
0.1279348941853131,0.9679540782294794
0.24781345095501,0.0216167358987784
0.1766818621094368,0.0017075654420153
0.343203050951862,2.4703226920607725e-05
0.2532170311668116,0.0002046736443535
0.2220278339557852,0.0053794679046236
0.3343044940554578,0.9890291944695364
0.3173753852220914,0.000248451136113
0.1849945934656126,1.3105790239816e-10
0.1636709600409453,0.9998968949205532
0.1715124234881696,8.634475547322508e-10
0.1856234966733075,4.646344606281773e-08
0.2929558070240095,4.1219118039671854e-06
0.2210089892320215,1.2787291169158663e-10
0.1308847184234721,0.9968906289378532
0.3140703357096724,0.9803242280695926
0.1791643110660425,0.0572866317587448
0.38221940824568,0.0677119666345152
0.3849032394968084,0.0003225586328869
0.2104761802517987,8.113870934667047e-06
0.1774115556293769,0.0001883669352953
0.3665458364588374,0.9963135492465076
0.2315376097318575,1.8638778456802692e-10
0.2858821975309579,0.9912778722836229
0.1958703714848972,2.4616336569673146e-07
0.0983549234607804,2.5926749327880103e-06
0.2804361318609252,5.346875166722357e-16
0.004740176269549,0.0
0.4136427778375156,0.6395256015816112
0.2486099516188543,0.9246770425984542
0.413460380214881,0.2052299350413268
0.3120280484880766,0.9801796325405688
0.3017602343581774,5.840853083149658e-08
0.2646718831118108,0.9999995259954628
0.3738752308505932,0.298497650253336
0.3721560939232393,0.0017390964594151
0.1660356729564524,0.9998221472834764
0.3144257505040711,0.0744594401737388
0.1837517038189974,0.9866210916034904
0.2936932985194578,2.034889841275146e-05
0.1774848729713403,1.266797919195003e-07
0.2665119874111117,0.5762189483103416
0.2309103990419878,9.464982284605165e-08
0.3579949917295939,0.000726987266764
0.2203490105217783,0.0001763443007114
0.0614557410065435,0.9842138515277876
0.227736187594849,1.5611639350855713e-08
0.1872450060318624,0.0422667356762569
0.287670947253068,3.643174759250874e-10
0.2388769778536349,0.9842774009459716
0.3223022465500321,0.5723644114028772
0.3353752073460667,1.5353582971559237e-08
0.2542974145855947,0.2285029864520152
0.1420173785863021,2.8846427567481323e-05
0.1119128288588568,0.0001851291149634
0.3803953949301171,0.0028749777410762
0.0592534997674647,0.7373219752810442
0.2705353157380225,0.0019734891939705
0.2541508572858058,8.34274557854487e-06
0.1920491348245318,6.313665127897214e-11
0.1433524453850648,0.1351432618157873
0.3180830295656739,0.9999953106442296
0.1500635475951297,0.4910157142275569
0.3718523529235373,2.104427492382578e-09
0.1411362688205713,0.5023476663626076
0.1857504079078148,0.9998805583205732
0.4850619673510668,0.0
0.1944465410519938,0.0553010478311548
0.4042770709041107,0.0031488475794515
0.109007337337554,0.0009888738350666
0.1199461159806883,2.6774758574979043e-08
0.3629899428486158,0.0029587344293067
0.1319381562120729,9.443935445591696e-11
0.3906916090942752,0.0017333623801379
0.1912259366596223,0.0193191447938932
0.1734734229961197,0.0079284363915282
0.252083116494043,0.6398953682981426
0.1682375087206156,0.037268339221851
0.413792730827708,2.0487171519971214e-07
0.2120293672081583,1.2541275300631392e-08
0.1651856269389688,2.904973840902525e-07
0.583175155921168,0.9893427345612098
0.1868516175368536,0.9999813811681624
0.2156839837109062,8.859904141351462e-12
0.3523294331602234,0.0122546509124118
0.1887068992020607,0.0055221265528651
0.2060154973130036,0.0022956560097259
0.2055068287559554,3.5353575590469163e-09
0.1638109600077697,3.634129090525688e-12
0.3439704532189093,0.9716661557448626
0.2887488197762801,0.834122023627131
0.211485225240659,0.043368847129213
0.1704988791418767,0.3264701856670959
0.0687949223253242,0.7831034014699465
0.2435374493898223,0.0037832751371318
0.2059587684040099,0.0601695704183626
0.4181013838231542,3.7239124499827446e-10
0.2811395814189347,0.0580802833144617
0.2077699947245266,0.035147368913712
0.3011334431647131,1.371290604919157e-07
0.2525529640132776,0.7738415027804867
0.2634350862881605,0.0383884959187707
0.265195770958619,4.545500480514698e-05
0.1738038938560622,0.0008015723038671
0.3301459803734748,0.0013781485542407
0.1646783853684364,0.005333173370585
0.2713697863061198,5.369945941676406e-05
0.4799330360563753,8.555936162215399e-07
0.2157642774473256,1.5088638180306444e-07
0.1689020311886744,0.0036300413558229
0.4100945979893451,0.122814394527785
0.3244136876003146,4.7345324315359494e-08
0.2497471652934994,0.9973198406027156
0.2109724799704813,2.3311195045082867e-10
0.3151286139544234,0.0001398943571427
0.0598023900069033,1.0799917237668628e-10
0.2139284631056873,1.5476106470041397e-06
0.3826986322686475,4.984533037896938e-06
0.1516108660921893,4.584472608384232e-13
0.312008827997222,0.9999876858320752
0.3253747593932546,0.9945572681726004
0.2947266637495894,4.1912325666312833e-14
0.2470803998736774,0.014758332369872
0.3288839892858552,0.9959262010522576
0.1624191482464203,0.9999229126970122
0.3825703750145838,1.6593043358346753e-08
0.3715073066235754,7.148309727662839e-09
0.2737014562488853,0.8759766406793453
0.2333671902637455,0.992897572337494
0.178521240728657,0.0037928473527993
0.2203252104949758,0.7260350971805086
0.2894182935210616,0.940863670291054
0.0633800956443583,0.0197006077297609
0.4085950645757643,3.637604983289063e-06
0.1639959541071782,0.000513809367899
0.2632973965806318,0.0015093564919704
0.1091311175258282,4.919793052702527e-12
0.439718721363385,2.7976423256440043e-08
0.34511887382439,0.0003780242089806
0.1338738019272288,5.238524134426679e-13
0.3914747658253605,0.0008300764335711
0.3832383636304361,0.0018476366893389
0.05954997837924,0.9694784378592216
0.2258903956230865,0.0009534067959894
0.1453096035999337,0.0001430224698779
0.1906636180701326,0.7337558090682996
0.0619535090280538,0.1193033405787266
0.2841278515579568,0.0028877878500915
0.1630437827612452,0.993510180399722
0.1747172304828874,0.0061220603418835
0.287001658917471,7.039696609922569e-15
0.1021136119353967,0.0573198472588267
0.1539121147220379,1.7060615663178433e-14
0.1131958058657182,7.037126552077724e-14
0.5047317912502858,2.3306684152477192e-12
0.0791666355384339,9.822084222069975e-06
0.2744657169537866,5.490084494987112e-05
0.3810246636010718,0.0002139137429315
0.3140352494061865,0.0079776214861983
0.2562355876488434,0.3112001283698007
0.6155738374955766,0.119833707394743
0.4220634593046626,0.0726870056273168
0.1963978315020096,3.3704231730636275e-10
0.2760291870883211,0.9995104502070398
6.698079468517498e-05,0.0
0.1769157040006349,0.2973202981881412
0.2195099875213646,6.100936505589646e-07
0.3350242859572051,2.034942740557713e-05
0.1650226192641503,0.0011654575607244
0.9675117912234776,1.0
0.3208070996710268,0.60880152263317
0.3396475901683032,0.9906400976384702
0.246796554797532,0.0110137861796919
0.2086026964241325,0.0050402221357623
0.3543526159012803,0.0023244899255958
0.3331806903800366,0.0888924366106078
0.2729862042811313,0.7066696183408702
0.3181078781572332,0.925653062441539
0.4353074141225777,5.6802841371778497e-11
0.2178271936362675,3.1712413254057085e-07
0.1818997979988018,1.767673825078902e-06
0.3805962344343775,4.777545785549967e-05
0.4144771638037231,0.9778682414732528
0.2335177667661357,0.0022529069714339
0.2415596645661893,0.967849296462218
0.2225209149915992,1.9932037091560297e-05
0.3866886822606324,6.935716986121608e-06
0.2116534722926631,7.742707778503995e-05
0.0653421693406158,1.352190472347706e-07
0.2112772832871206,0.9979392399030458
0.2013980543722084,0.00236720588191
0.3449585632054303,0.0004335420760851
0.2199838950757903,0.1617211927566239
0.1765110259133007,1.962078079052701e-14
0.3899930743804057,0.989956911980762
0.4210523720308713,1.7141604274078375e-09
0.1235085356803583,0.004788465742826
0.7402928324125027,1.159961189189753e-13
0.2070220759064853,0.0008481904303994
0.1634555814995553,7.762496866603237e-06
0.3270541569475243,0.0985958292136362
0.3280491523796647,5.792250621137864e-23
0.2228237164343994,0.871826877802242
0.1006175107135196,0.9989273298302328
0.4793907986641347,0.9997031080680444
0.1972276005084175,4.5939465771881225e-10
0.2582312893370496,0.0001915380685297
0.3944092114437798,4.849599064736334e-05
0.4767730067645604,1.8558267189726575e-09
0.2743713457468679,0.9901799106855996
0.1826461341121973,0.1644224090950752
0.3526861753691807,1.5948630640256105e-21
0.6266966781924269,1.640020541341751e-68
0.0900408496092305,0.0007849068302706
0.571182874554621,0.0586914962950675
0.2400979394933472,2.422085950347074e-10
0.2518713017173935,0.0005914661931062
0.1969957397128069,0.1662412127196078
0.1781926446243072,0.9999498537129295
0.1782033195517547,8.773896671425008e-09
0.3541069965577471,0.015647401544877
0.1685182943476778,1.0343324529872992e-06
0.3829652932805845,0.945173680841176
0.2974410269239828,0.0298603741622363
0.4260274777876746,1.1199499103628876e-05
0.2801635473419674,0.3148195056163221
0.3546476576788944,0.0195623781361644
0.2496400060934685,0.0001753673575758
0.2706536125879684,1.2300688902986211e-06
0.132273068905356,0.99957731732403
0.2127095931118015,0.999997449038746
0.2701058717938047,0.2942245797715738
0.1592407931116344,2.6744506628363205e-06
0.4338948783278423,8.039691088708342e-12
0.2868990021967014,0.9396119839773552
0.2334386008567794,2.279893206733748e-09
0.1593326400644468,0.3659133502962718
0.290655247616812,0.0178614518947197
0.3519108436423055,0.9351259772600096
0.3479034562345554,1.4317854700048802e-06
0.2016856178942908,0.0002488205922676
0.1724776044721968,1.0432758289583002e-05
0.1317150821612135,1.8849342281108728e-05
0.1968571595485694,0.0198707333607725
0.2651648399015303,8.113137536997679e-06
0.2366757150220581,0.0245679322377244
0.3940829129045607,0.0003635169178837
0.1975025791466609,0.0006171674896124
0.2009560858428727,0.9992679541740012
0.1684043750692715,0.8726841546325361
0.180309090730855,1.9526735061482887e-08
0.1788465129948215,0.0178617283993874
0.2491465273886659,0.9914883241826382
0.1495917105411039,0.962236376031414
0.1292995991774712,4.584786476149553e-06
0.18576236864065,0.1852057586534403
0.2218621137326016,7.594904850880875e-08
0.1357162632678548,5.800228600178465e-06
0.2322840779875245,0.0499160875825863
0.2546276948228514,0.9789802977962692
0.258933731656543,5.4961986515349856e-05
0.1709802994254865,0.0040767996138925
0.2516179342297818,0.0002134763199065
0.175249821357413,0.9999536041326674
0.2583902606305351,0.9999896947812136
0.3686801772840186,0.9999984374080628
0.0949096403859703,0.0001171799413635
0.2269434464790334,0.4060970611449963
0.5578063460443774,0.9999999999999848
0.4042098301051829,0.8824147274595014
0.4849614438819822,0.9996329252209422
0.2661745786057862,0.9243273288485656
0.1738226371945082,1.1039178999451242e-12
0.3497040409356795,0.0011872663004885
0.1516449453305198,1.800743972767148e-06
0.2147968508070027,2.2730376076434728e-05
0.3076941369240814,4.779186911146525e-06
0.2567632186831431,0.0014139262911203
0.1210052193115236,9.989351734454873e-05
0.2091427949953689,1.3403347662871056e-08
0.0468052336226568,9.943417616227722e-07
0.3742051232856722,4.435913364020928e-06
0.3124218327472743,1.455096681968552e-09
0.3224612885867222,1.5231774483991467e-06
0.2803681898406913,5.256500673849101e-05
0.4085225217136186,0.2939559039516301
0.0579092004473341,0.0002155515236395
0.1456835602779342,4.606734144751481e-07
0.359607609169604,7.710821958099994e-07
0.2440404845296682,0.0089334991451168
0.1134408150400967,2.165509639003492e-05
0.1562372296257415,4.7377494197413234e-06
0.0403400624380488,0.002658321338069
0.0924964575032679,0.081349646261852
0.3415822314332212,0.0009094286945376
0.3799777057148702,0.7116177894668076
0.3022963183374055,8.723524452046573e-05
0.2155872922861643,5.649054313680809e-07
0.2017670298088144,0.0022397727836893
0.2951177266876876,3.343125118300039e-07
0.1703522242495361,0.0460954018489098
0.3906938807214952,0.0001440110892627
0.2315485099775188,0.8887054049218747
0.1782903035072468,0.7782020974398994
0.1722665766355202,0.0046293619674596
0.1587045745091062,0.0620599511496828
0.1297085828338039,0.9177736014526336
0.3566427293341295,0.0135140201651898
0.3010770256872935,0.9752381941558902
0.1863553422682603,0.0723006584674071
0.3527527664975918,4.590688678112508e-07
0.1633338158390263,0.0090925919616725
0.098903494207789,3.8070740407565866e-06
0.2053044451639413,0.0003643486834759
0.3821502460247163,0.0003935521096584
0.1774061238922944,2.5345487082679593e-08
0.0471503259585214,0.0028913918489346
0.4408482482041246,1.8519505025184224e-13
0.2332090634942857,1.15675121504525e-05
0.2652636223598615,1.8448828936756858e-08
0.1611215448055533,0.0026878607166501
0.2062708291193573,0.9726705282827788
0.1572500979371293,0.9700532082904222
0.1812555563353438,4.83094325115776e-20
0.3524515646435689,0.9999998187191376
0.1788047854707802,0.1233522300747103
0.3156910965953646,0.0003163573815251
0.2088926775088509,2.0602047119460887e-10
0.1672472342757151,7.04493937313489e-07
0.1605673405277767,0.0011180493683591
0.1271371637954465,0.956737695574582
0.291377639116062,0.0002956399571961
0.2051873187955053,6.968516966890735e-07
0.2568064713556963,0.0428855077104974
0.1819301954420502,9.602355096737222e-05
0.3039045874952725,1.137970372037151e-05
0.1631994258977732,0.0019623770255265
0.290464647569346,2.809703561165446e-07
0.3396310654844099,6.443015389714302e-16
0.314435789954508,0.0011522793232586
0.2444084050617496,1.3098222134782153e-13
0.3116817919053331,0.9976284641469924
0.1766458836967555,0.9016116124030742
0.4708450334808296,1.796169724073293e-10
0.063700925919861,0.0086278799011887
0.2084883907980665,7.464022086927672e-08
0.3074635030767828,1.4576036107148372e-08
0.3054322600648587,0.0006120875665545
0.3316932767223173,0.0001938748430964
