CSP_Fractal,CSP_LogPower
0.9890850594461472,0.9998932708440836
0.9299632403751614,0.9999858944666048
0.8334988222688262,0.994671659592596
0.0,0.697688854714665
0.9856325925134533,0.6422596547163273
0.9931503030263298,0.9999880734189324
0.9778494334756012,0.9999247708602416
0.9944181876204716,0.9079600651566048
0.9735802610813454,0.973671763947276
0.9360608995680278,0.9997975470721568
0.9969427124315756,0.989161595980386
0.9952392130006992,0.9994108543526892
0.9892187662707452,0.9952427931010794
0.8733337782220814,0.999898173239994
0.9290078583844812,0.999998642798706
0.8747788662670062,0.0033523751703912
0.8663424007303806,0.9984257377131314
0.3456634693326038,0.7706411512793834
0.3706733123166716,0.9988252111530688
0.8112392784442234,0.3061173271895636
0.8677768861664068,0.9977977117868227
0.8433925604549598,0.9995689656751686
0.0980384686576841,0.1487581500399666
0.1332560492779267,0.9999203736031448
0.998463150536274,0.2136808968629302
0.9938472347520934,0.999981983986765
0.9844702426088192,0.9567224954666156
0.9996553499283684,0.9999929682524288
0.9177567619751328,0.9991641225812252
0.3073091651207824,0.7151680254170351
0.9799844314344176,0.9999999855088788
0.9088490497707992,0.9826775606393424
0.9961674020397656,0.9999906749231712
0.9582261980137158,0.1513228140973976
0.5057832056075051,0.9999988160273868
0.5742017295870437,0.610025565557516
0.1556626326998667,0.1224801402159492
0.9249123909749276,0.8110492598675959
0.8324906563855852,0.9628101742708044
0.8701424814189311,0.999999823741759
0.7442028067770629,0.0812643165769243
0.7457764589979695,0.0064393810878926
0.9083563635915828,0.3376091070973906
0.9999970082749194,0.999999999839075
0.999938694034198,0.9999984623029544
0.9999661394785196,0.9963881173738324
0.999978150328214,0.9999999999663922
0.9999986393284872,0.9999999999083198
0.9917539465405512,0.9999975162461324
0.9992559234554986,0.998145027208718
0.0031625492892496,0.9999998185697746
0.9965116740137502,0.9999999709381088
0.9994322040928432,0.99993295433258
0.9999319465971458,0.999437099583651
0.9996942549514896,0.9999999713833853
0.4108695312284506,0.9983147931906722
0.898353566658741,0.9999999936679
0.9507286978622967,0.9994020171787926
0.8019369700301137,0.996485802837442
0.7900554490533157,0.9999999315420982
0.4352407243863775,0.9999999998741516
0.8336360352786283,0.000133609085967
0.9999999279415694,0.9999999999999872
0.999235772337889,0.9999999999939804
0.9991753087993026,0.999980278177154
0.8439293768180809,0.9999959734891154
0.999752130081043,0.9999935124988548
0.881502588902805,0.9999992500752364
4.935225990564594e-10,0.9883803749717012
0.9989210703091742,0.9257846736620488
0.999036160867881,0.9991617976379996
0.9966363635683624,0.1444728974233713
0.0023432963206512,0.1091394324242791
0.5690347342442298,0.2262538007590065
0.2737035154154347,0.9995777710323864
0.583158953802853,0.0299314602500273
0.9967548001339172,0.649578606434925
0.998898867728622,0.999341372474987
0.9995487868875904,0.9999997296778352
0.999524154911268,0.999992371971068
0.9535132053536156,0.9608728452818548
0.9877596779726754,0.9993668932945906
0.9166658815649252,0.9999999981414986
0.9999755604188638,0.9999999990172468
0.8958151780554136,0.9999992658610152
0.9164226587829464,0.9999977217456087
0.9891019133462696,0.9857883185475862
0.9890634143311148,0.9999988882291518
0.9849815889215744,0.0021529272212441
0.8472264114029225,0.9789348239617296
0.9999763961741928,0.9943736362924196
0.9999735256959328,0.9979438844357044
0.9999837732686724,0.9999582424367224
0.9933573037653844,0.0469028625160601
0.989078645385629,0.9999974990925772
0.9900448564625706,0.9852723979040048
0.988052649161296,0.7766005411863652
0.9962953135757472,0.999999031325128
0.9890497150691682,0.9269734098952236
0.9996472453069593,0.999999999970374
0.9419476341464642,0.9999615146859744
0.999169591914078,0.9824858339769402
0.9971612939543584,0.9999999349203248
0.9996666063551808,0.9999999781683896
0.999464599750366,0.9999999932184708
0.9985323528077412,0.9999999636689226
0.8700198171196086,0.999996545206357
0.5667601738962498,0.9999473434986628
0.4399996747674242,0.9999998755078908
0.8727672382455759,0.9999977089271352
0.732445871824863,0.9991821789857808
0.9898603832908408,0.9999994418722822
0.9995072159007056,0.7477500512747925
0.8062041103360595,0.999979177604682
0.6727293445414766,0.9999999997624625
0.9999573259048368,0.9999999833654016
0.9999930443202388,0.9977286989185038
0.999981098125544,1.0
0.475067001185419,1.2504963931458946e-05
0.841445906163187,0.9999198488335328
0.99944116878018,0.999999995476896
0.9930283121586908,0.9999999671125483
0.9672613502036972,0.9998559561358356
0.9654500608068995,0.9810129413864658
0.9601984753242356,8.832428678718158e-05
0.9663293498636336,0.0647007175966417
0.9998748681167438,0.999993455496602
0.999720399289037,0.9999999976007764
0.5231166041057991,0.999999999931579
0.918481714744206,0.9994007755401656
0.8245523129364016,0.9999969318103998
0.9429842282320524,0.9999999955626112
0.1557431661450588,0.9987334302244764
0.9999756228578764,0.999982514017073
0.999354295640085,0.9999972192757858
0.9997792640277574,0.9999935287684444
0.9991467242520998,0.999972992151054
0.9958361167394614,3.941317176914261e-05
0.9937986671534744,0.999029805271406
0.9478074006178282,0.9923516458322946
0.0738534501224304,0.5470458444436579
0.1532243363410092,0.0002019992224788
0.3383784793875413,5.375569134109928e-05
0.3217815213776988,0.0005415447809674
0.6255122039950465,0.7102888939635095
1.0,0.9194732461817972
0.0260221530370797,0.98981182503858
0.9195059004206424,5.098091027111452e-08
0.6321965846123058,0.7645272557209005
0.4814071466258527,0.9999047840751174
0.4398302408768351,0.7640822915626895
1.898510309030583e-27,0.9775642641826384
0.5972398534098537,0.7160216145876583
0.9200101870055876,0.9971850027866443
0.8225873210770708,0.9998996336630344
0.3537078295052907,0.0155008052925706
0.3273613397777893,0.838920576672666
0.8000163663013012,0.7539991813837972
0.6272860658939585,0.9858734094524328
0.730235110715337,0.9630168009313016
0.8263079177397213,0.9885322297836304
0.8465837075990919,0.9996574046070827
0.5238400894962874,0.99977834249529
0.4710870063410802,0.3911116328521397
0.3013605517526201,0.0228293829050634
0.4729604034419506,0.9367818110832048
0.3062522485953582,0.0113730719831576
0.779152018595091,0.9999989311373156
0.622328182793529,0.9810992729982304
0.6549568832355167,0.9997529691603274
0.5667117348984125,0.9974246381595177
0.5615022395537754,0.926430584701374
0.7021033250725581,0.0430055427086117
0.2907419752143044,0.9370873771749126
0.598527610980049,0.9999542317927194
0.2920623141252946,0.8556139597254858
0.4055518793863426,0.5246506446268279
0.5150387683664214,0.9935620473648796
0.4877341998485852,0.9979756386622268
0.6206933244998524,0.0808964694371913
0.6238990150232321,0.9825790245040152
0.7372342296385592,0.9997940647609798
0.7649775663128644,0.9947154192823112
0.6595862859899735,0.0032932232001688
0.7563454578268702,0.9998496456418112
0.7482607557573571,0.0578452188770934
0.9948918078413272,0.0251102952838022
0.955477779057778,0.052577072074339
0.9301163005501252,0.491580966386229
0.568260972266748,0.6404824026097432
0.6398768754619119,0.9978944385652004
0.8392582087281553,0.988416314649502
0.6915663494059253,0.9997834432377264
0.7409695744497417,0.6178198848066916
0.1847394438870254,0.1556064948019782
0.2561855567770686,0.7174273958544162
0.5842715677829308,0.5742104011811798
0.2734648357201672,0.9990491969088284
0.4097059089008915,0.9259065287949756
0.4218502506708788,0.9993000526866788
0.4897765961018261,0.7348510926863286
0.2482456879044821,0.0074191534660666
0.3417157294051214,0.0302866356119442
0.483398647057162,0.9994273179626848
0.4510809533488664,0.9550497372139188
0.7132155576102545,0.9954831377775892
0.6378464659272767,0.9986885912098128
0.5396334138118434,0.999380817492586
0.6011236319979751,0.9998568995113684
0.9530168934587608,0.992580341484388
0.9253896907155928,0.8587313014413862
0.783628612888114,0.9993859056628752
0.7918169395075532,0.999972530619142
0.9170889331883482,0.6605083761313059
0.5852304602150737,0.9999977903182948
0.2764933052815759,0.9944384346194504
0.6081043795086214,0.9999473864385444
0.7381612858081359,0.9938752652168222
0.7982745311903228,0.9977516893972276
0.7972905349644676,0.9997304170838968
0.5889476475138831,0.9057406173628356
0.3200012178914783,0.9145168732691564
0.4539488070285692,0.9994218588891602
0.3858161759877802,0.9344093694825986
0.3985007607911058,0.964555035876042
0.6912191082069541,0.9996553015570112
0.4777451751801559,0.8790698913350977
0.381337125506008,0.9791970689191968
0.6790161930508363,0.4985832077281413
0.6939457697338229,0.9727947687274848
0.7187842039812784,0.94018033315988
0.677045867889901,0.9923069089448614
0.7201261727548243,0.9983775462486788
0.99193686293872,0.9999999999999865
0.987731795447309,0.9999986311138148
0.8751612287443717,0.2165477474139228
0.6313538190415262,0.9999999974184032
1.0926462431842384e-10,1.0
0.5395834058026706,0.999999999999198
0.0695493479794605,0.9999999999699198
0.8857298547193456,0.9999989623198696
0.9202635489230884,0.000191016272988
0.9789772270693956,0.9999999993661473
0.974970360432522,0.0125597334980376
0.6116536599557337,0.99999866992512
0.9962132930605996,0.9999999999880302
0.2953231213234103,0.9999999999999772
0.5805586064654757,0.9947232575140216
0.915896340678347,0.9997978101165036
0.2916373136791862,0.9999998127336868
0.903945967578808,0.5360268885328839
0.9249489718692834,0.999962947491222
0.9557830347611278,0.2269294301974004
0.0001367446016508,0.0001666926217543
0.1506745408014364,0.9932940297367262
0.2603196042858233,0.9998029069306306
0.721255692112768,0.0090790687994861
0.8438083629613389,0.9999965261149328
0.7517247647029847,0.999235675700633
0.5950427971560657,0.9999999985141104
0.0555708528712157,0.9789772731855292
0.7916081345024528,0.9999999998701624
0.9104588872286016,0.99999999321533
0.3518812277538909,0.0031764330734851
0.2227731937903248,0.999524177778206
0.8313617882893303,0.999995637360308
0.669162792684756,0.9999997604438112
0.2318683350621708,0.5231373221832241
0.8856222238383427,0.9965839921586538
0.6517112320233978,0.9999999983382554
0.9261637733089252,0.9999938355025154
0.4664224996185476,0.9999994252812268
0.931947164041537,0.999999916488043
0.8402872686727312,0.9621175099871346
0.3198265955677529,0.2439679031272662
0.6093314101961705,0.9695267835029038
0.7940761557929278,0.9706307239581808
0.6054425875588737,0.999505576585224
0.2081659502837223,0.5611265579988101
0.8245460734939087,0.9999930238644388
0.9250005169533972,0.9985508942253136
0.986080809675148,0.9999999993311082
0.55350441199481,0.999557705554013
0.2704835981113264,0.9999941639016516
0.6622727818450278,0.9995259839547024
0.5513745396565333,0.9999989758589038
0.5844073894924825,0.9999999848451708
0.8381270414182387,0.9997557380159212
0.6474152069620455,0.2152122867172731
0.2522998051272342,0.999247950132274
0.3580901390295313,0.9577709234599258
0.9365600931053788,0.9999999982323032
0.9549763349881436,0.9784251703456418
0.2340152380305908,0.9998436259936574
0.8292786974644871,0.9999996929819328
0.5778451758152675,0.9999645251887004
0.4844265154035623,0.0492938629381789
0.8700070956402592,0.9999488011180832
0.81675723972687,0.0079570537525641
0.6118008151600418,0.0470729274309693
0.8243101545663598,0.841501685595988
0.8576454423043158,0.9999999992336196
0.1590182973863863,0.0391628745847933
0.901211528925422,0.9999973929939248
0.6549667902599636,0.0302955698451178
0.9959529107406844,0.9969557654070466
0.9974668890171507,0.240157323360468
0.977146049313908,0.996850704101222
0.4170222483965137,0.3819632277157605
0.1585386368936127,0.998606765500746
0.2308319437492885,0.9999940219028682
0.5932635060588158,0.971544897262384
0.1295725630131426,0.9999999924809592
0.6060656350102509,0.999995535377723
0.5012627717108609,0.8816899276489528
0.8624812719205127,0.9967831492507522
0.9486612740013828,0.9999140019585352
0.8139686397545016,0.999841015439962
0.5385533752696344,0.9886328678263042
0.9491574562014408,0.981248531803098
0.5473670616844958,0.7790169242498096
0.807335307012488,0.9995668823675784
0.8125156156241599,0.999994247894202
0.8948147105537652,0.9840751593317604
0.1830769295173808,0.999835672253376
0.3481715507383552,0.9979181177274604
0.933815876184092,0.999999863624102
0.7464094207820117,0.999998640745983
0.9438864593591184,0.977774155636362
0.568950816881105,0.9999354146050092
0.5994401843779467,0.8676743001900946
0.6603693662274798,0.99973800850073
0.7557089045460244,0.999998884886292
0.936638588609184,0.9999967530709164
0.7503269974451371,0.9638447447423124
0.7290673885609361,0.9470535311779996
0.8547148682624875,0.9990769141236898
0.6158849711956341,0.0252419702406425
0.7920886309646287,0.9994777171636626
0.4157700740134797,0.9999999705406712
0.8389142477046153,0.9998255916040152
0.8261075730942692,0.9934413766999316
0.7095926836655593,0.002710808655696
0.5890542351910723,0.9918685971234636
0.3347655615661344,0.8739720855480377
0.2878766827935426,0.9941045040542164
0.5117947924626426,0.9921477171038408
0.5727100723290162,0.9906489963421846
0.8607975510674029,0.9945925310930384
0.7772591688663459,0.999999997118882
0.6404733936862266,0.9947715757699868
0.4415226188874976,0.9999048238293596
0.7529176469052009,0.8840035835957912
0.1489859544063131,0.9616676459636304
0.1501172104679745,0.8473859609281664
0.38780416922789,0.9999410724148726
0.6748302955287385,0.999895504707882
0.4642396476825927,0.999917997171736
0.8195462555154367,0.3232395725461209
0.8067797807158714,0.9982191752676722
0.9673832536376906,0.9989890463488238
0.8672708204803476,0.9950267889845068
0.8284937648584559,0.9972894872554924
0.7181952439040677,0.9999785882704846
0.2472603337912143,0.9811940277578632
0.6590921870914438,0.9846028078609398
0.8824125902607263,0.9959271508771812
0.0674600419365563,0.0442544140669596
0.5431712963753621,0.9996233060543164
0.6528326242162587,0.9999316137509324
0.7498646535976395,0.0028256912631662
0.9060688152226358,0.9953224933528928
0.9336011608276636,0.8223256866716243
0.9212491852494455,0.9983702647458862
0.6752222579044372,0.9999948824336692
0.540041170519148,0.1022803286847541
6.23699850955342e-21,0.0003409144356659
0.1395647675065097,0.9999976808832012
0.9193942222723988,0.999998101037534
0.0486031825254647,0.9957011205910776
0.1177487299623109,0.9999524873911452
0.8960209890209111,0.8870558186594548
0.8785626385699967,0.9999999248841436
0.8906662147176642,0.9978090474665668
0.9061133488540196,0.9876072646403647
0.5831071936887453,0.9999996397821524
0.5555020516539279,0.3306556917109912
0.7533050006186122,0.0898488703502286
0.3860385616986165,0.9991912891311738
0.89647362465761,0.9899537603169491
0.8477026097136812,0.9999971481354156
0.1616545907291806,0.9999992860411848
0.8404903268189637,0.9979954140780544
0.0119488864497385,0.9999922689976356
0.6075443518835831,0.0661095644570203
0.4280836882427446,0.4883653010358044
0.7406086959600761,0.9984905638682516
0.972615270482283,0.0200574250421587
0.925994222518183,0.9994918800545708
0.3775354478165383,0.0001902441744232
0.822774327683081,0.9999554961789164
0.7318694166549786,0.9931270782727948
0.603631537907948,0.9986821420916474
0.7248402937138133,0.9992119346197385
0.7082386563415753,0.99614258248507
0.904583207053918,0.4582870814049429
0.0682579402252729,0.0032784386229649
0.1611395861874451,0.013672358946229
0.8775128985995574,0.9999781946315128
0.7937002469920151,0.9977503064467595
0.6188488578875947,0.9999998220383484
0.945162729361512,0.9999995932531304
0.7174232695573577,0.0831813679242195
0.7294016842236893,0.4386114621675706
0.5099909730863299,0.8656165362917622
0.7323399589379365,0.9989257486429112
0.33586202487251,0.8818051598937674
0.5988834084217658,3.716678805731899e-05
0.809902051435514,0.9555194071554844
0.9701580220846584,0.9999999996963884
0.9300799770211508,0.9864439201195722
0.6022716862694855,0.9997049884068332
0.2911261889575862,0.2747722668370226
0.9983069378940072,0.9968808487718096
0.9999504400636,0.9999992211247186
0.3209089862125435,3.896316954044021e-05
0.3693357811653029,0.0851028008184358
0.9406986078613844,0.9998664910794413
0.9598868722572086,0.9998762847195836
0.9287302666486572,0.0141982564448924
0.3688534211186208,0.9999857307392852
0.5574635477343914,0.988827755345627
7.206116204013015e-06,0.4480914436452947
0.0428726866312774,0.9998229332601506
0.6564768192874696,0.9998112976985696
0.4952448605103357,0.9999737551696666
0.9924121821701392,0.999972488100078
0.8700332928766067,0.995943490003207
0.2877943515537482,0.9989904544437496
0.9336028390921433,0.9999980505718078
0.8451705881701759,0.9187847237195146
0.8069057705125483,0.9999999999365784
0.8914312409188441,0.9999989626227532
0.9266275914024296,0.9998446577836392
0.0595111825988544,0.0137878980571315
0.9845854986638596,0.998345610958892
0.9334730109763426,0.9980021312351844
0.9276713297145196,0.984412935994473
0.8948936892801769,0.9999982486283194
0.7876385630284503,0.9998987142897534
0.9897762735214976,0.9999770365236024
0.8362567590199874,0.9999999922917232
0.5001413181223784,0.3595961052278857
0.5725487295163667,0.9960467195369268
0.7676615000518747,0.818585553038227
0.9865305774864236,0.999999989956995
0.979558157069874,0.999996717231982
0.9839656193677152,0.9999998159309502
0.0234365563517409,0.0217438775114714
0.021695853811116,0.2651482676455056
0.052477921026967,0.4284821400068939
0.0414107937422159,0.9645334747066124
0.8282530247129466,0.997614845578912
0.3392127307167069,0.9978181313289488
0.9183390893939852,0.9995404045565104
0.8653089723271031,0.9999980444725752
0.9510222855550738,0.9999959892317296
0.9675883174422176,0.9999513276195628
0.9517789697021624,0.9997529754356428
0.9512376414839506,0.9958610507217018
0.9596155156675276,0.7665422709560035
0.9219084537926454,0.9945618103039642
0.804717481358544,0.8795463004692189
0.9658213673129916,0.997739241301432
0.9529484469738166,0.8900022565519037
0.681352813235258,0.9999962930520184
0.8757280204828736,0.9999990858265128
0.9041775310297336,0.9989401385395612
0.992800892118078,0.9891330915385074
0.8363307065506217,0.9999210484141896
0.9793456531452164,0.8542071757684113
0.9015478994990924,0.9996557266463872
0.7708529923353531,0.9999869763393192
0.8282732217929282,0.999996004507275
0.8386431227085203,0.9997696810136368
0.8243564596953062,0.6703885818107215
0.2043181015011395,0.0001129277784147
0.1959871152965595,0.9980993422458484
0.0684023849249668,0.0015562530987827
0.123829614182759,0.221414733282973
0.8318210121355317,0.9928704044537466
0.878890532881733,0.9989184493243796
0.9111158675654482,0.9896706825915564
0.8589809571578078,0.999995760567138
0.9110892321881028,0.999976822254608
0.8026426198385814,0.9999986918020688
0.2596639595088009,0.0001323864500952
0.3222653042400081,0.9999985739514324
5.357157803365098e-06,0.504638783821058
0.9935133752735844,0.9999999903341164
0.2937902089720565,0.7581624588982883
0.8180336380584056,0.9999999913902046
0.8335191589311863,0.9999770176031656
0.8711400009157764,0.9999999979280738
0.9951257590450332,0.9999872127019548
0.9986792006781646,0.9999560715809984
0.9990105850321832,0.8504756127650097
0.9922287131262169,0.99998373958275
0.954316088565264,0.9986412222714172
0.4619135705330953,0.9728553184739138
0.0934246797182439,0.0001756804880014
0.1731202436839167,0.9999983200519158
0.9269924731617242,0.9999744940841392
0.9532037658137162,0.9999990262678596
0.964684886733166,0.0956849436381125
0.4200873242069855,0.8713564874540349
0.9885213994807592,0.0003272913672897
0.9434998076009636,0.9999232332469784
0.9522046895637402,0.0948247717296855
0.897554533751989,0.9999805195719766
0.1875950078645776,0.957097280106397
0.4767714062088871,0.6617247100334329
0.658101232159968,0.9999989729416434
0.9716106005087662,0.9998654729727118
0.8376210189257886,0.9987266563984788
0.9282571445198098,0.9998619771768362
0.9568860156054312,0.9982055001943216
0.7944554262942041,0.265762891988085
0.7340789103647805,0.9998777772593012
0.8034830591521909,0.9999347612095092
0.8492290291309865,0.6930222060674499
0.695115336972706,0.9999408777967378
0.6258387720041992,0.7122836415838311
0.7887127378435839,0.999955906795868
0.5701637727365038,0.0227545386978542
0.3091189572138325,0.7003008089456558
0.91713347395849,0.8419834275792393
0.8671081857703328,0.2442828568628756
0.7563911156592977,0.999761371332472
0.8468398602796904,0.1462092563312794
0.866844677301616,0.7271733011054318
0.1335675243455902,0.995920474926108
0.0917268700963629,0.466416413825796
0.2114362426669057,0.9998485991351655
0.7890419038660301,0.9991146434528504
0.9999998080783308,0.528608868366025
0.923741997416028,0.9999908363767492
0.9722469019343566,0.99999973940228
0.4870445138886847,0.9999999916033504
0.563859457255587,0.8664130208503604
0.9714151445012608,0.9999999695932216
0.7635935942762211,0.999982253853452
0.6362195382551079,0.9061020356183428
0.9950049316263184,0.9999999982579336
0.0017254055436647,1.886363240208016e-05
0.0025082267659044,0.0014491221773524
0.0361795370288191,0.0003838073057103
0.0550261359850368,0.0015179056297826
0.1022647920273396,3.135581876717398e-05
0.2345086750090244,0.9932122021947588
0.5966115512465819,0.9999999990607312
0.9839851913283172,0.9999999994093084
0.9970551099673736,0.99999999999148
0.6271542488542632,0.9999941929758992
0.051837360506866,0.9998859252567216
0.3119408340891371,0.5697786497310021
0.8881272634013384,0.9999999168174342
0.6348092429148893,0.1004287485273399
0.9514176145074564,0.9994763998080236
0.941964107796216,0.980265321834294
0.9030473195268643,0.9994965636037014
0.7557643805426734,0.999861397454195
0.804845075799398,0.864805694254502
0.6928595418087229,0.9992850931805248
0.5849046899749176,0.9999995020851696
0.5683312018336707,0.9902089635101416
0.6002192685183918,0.9373838805345204
0.4609536699946114,0.9997515613136287
0.3332235852129747,0.1174306713594092
0.9619661893815008,0.7488130305057477
0.9485750791242916,0.9994753215041984
0.7216073440472478,0.9070747091126644
0.4744604513258109,0.9999846905168964
0.4213729656759533,0.9984304732909984
0.6038823147675696,0.9985824220602036
0.4847548658852038,0.9999935354655928
0.6499348821192543,0.9978417394528224
0.85556959343288,0.993382637939714
0.4354367941292186,0.7666195692699506
0.7352165170644566,0.9904643723824728
0.8104572043954166,0.9998976864715464
0.1215650260314672,0.9924022883642336
0.6052059993167165,0.990518073600618
0.4880668992700631,0.0762373082844358
0.7581551957673718,0.8488235687699773
0.8232268393774752,0.9998609489081236
0.9420061448168532,0.9997244404696554
0.8342915499553519,0.9960525548166675
0.8932797894075454,0.9999952570211228
0.8020877325239526,0.9999680348885954
0.4364339169424975,0.9992659492460504
0.3095797121566366,0.3636710361269832
0.4743282826791891,0.7411125873266092
0.3535051449608637,0.9986229226344804
0.4066458393771557,0.0208553437802989
0.4328438756907747,0.730886800394536
0.9222686851124774,0.9998848070973816
0.7542995007585795,0.9996653837117236
0.4415341492510224,0.8005712451890004
0.7813745553341047,0.9858899876651686
0.6608089499814297,0.996292327593182
0.8825503963270221,0.9948914747350416
0.3352079158398805,0.9886867192944716
0.1360245091700145,0.1999245149247863
0.1157657276731022,0.999964482029561
0.7536216355979414,0.1851456021892212
0.4059734877108012,0.9999406155335016
0.6089160381185084,0.9506133349491364
0.6550556132536975,0.9999979819486002
0.3142735421322145,0.3573727387616073
0.6580069535084465,0.9980353469963924
0.7021124370060899,0.0434783458435516
0.6643726984627624,0.9999989264297924
0.5877544375009288,0.9999999990774092
0.3304306521118639,0.0292971529330872
0.2381106679767458,0.9991364759613202
0.3341616333613586,0.0232496567218039
0.4374868178719958,0.9999516670224664
0.5477412833833399,0.0243659145014708
0.5854268802816217,0.0445496338813956
0.1477983250046977,0.8439083641099877
0.2436207008888717,0.9999956120390688
0.5575818843431674,0.9992430513619426
0.7493332304661241,0.9999947927331836
0.3024471399752608,0.9999591455230552
0.6820902062531928,0.8530213535898432
0.5190624284926232,0.0016059929470874
0.757737243321369,0.0108239380493141
0.8663901315402821,0.7344084706650489
0.8696285794844238,0.999999648062804
0.7376250793673207,0.999134813712772
0.7051921824441075,0.9766356059836796
0.6890717970305182,0.8031472064076393
0.3246870517158071,0.998880863837822
0.5931045807026949,0.9999541325431742
0.340929613309626,0.9587992573367948
0.3191392754593254,0.9959955742683776
0.3798467835488845,0.9962547310276592
0.3999392230300641,0.9786054027588912
0.7013204267994649,0.9999880546365528
0.4766305881895442,0.9993003370731348
0.6471004909147717,0.9976807443498052
0.6215767642357664,0.6696673974396778
0.6043459070272881,0.9977728609046316
0.7525693364004248,0.9995811420043136
0.8928767108176134,0.9998436817777708
0.7821075526117176,0.9999999980332211
0.0012452236878375,0.9998405055338616
0.8204367050879863,0.9999998474101628
0.6617264318444573,0.996875839563478
0.2318304831853848,0.9999938885178582
0.8729414552173318,0.9998577673065088
0.6811976148806518,0.7244416497123383
0.3389332275790464,0.9998843804917804
0.8053972746068112,0.999974412452946
0.5124665281812464,0.1725022369453301
0.2545370772956387,0.9987367759425037
0.3427385705775705,0.9936073389350772
0.293395280267966,0.9993725904212746
0.6665320838728538,0.9987044266569634
0.3232486626281293,0.986320398715278
0.1858742248274942,0.241526138598852
0.4227922778433975,0.0050183482045544
0.4375238486654063,0.8239888477893623
0.5879459242528098,0.99970514713728
0.8503607595434459,0.9808852189722026
0.925849133974416,0.0210475005138653
0.3669331891153887,0.9991521470805632
0.1410851437410077,0.0110354476845793
0.3708473787203274,0.9996878044997408
0.1301203737171648,0.5403882317422113
0.6342774496737527,0.9999997554503948
0.326815924208792,0.999999868198316
0.6130414002188873,0.9997455479801328
0.8168013237628067,0.9966053169029636
0.6634199453591838,0.987240862982435
0.5322747206844629,0.9999936871286234
0.8245044503182365,0.99408714108707
0.676447425497946,0.9999989353540886
0.8613200512203714,0.9999460408458086
0.7068277293320248,0.8716583709661739
0.0685164423489331,0.9998104274389044
0.6799195605809214,0.998807892535414
0.2942039069234832,0.9788341926483048
0.006771162481423,0.998819089320405
0.5810093832735189,0.7424362028642387
0.2525356896308643,0.9999844088399849
0.8508633033818657,0.9928547166052792
0.8885465130257716,0.9995203406291324
0.0898439545426917,0.0694588050473936
0.5795809303783901,5.493936052636261e-05
0.4016040329332897,0.9999258230205044
0.6803723089776361,0.9999444083875638
0.5806038120046408,0.9244761593274744
0.9999943868591916,0.9998954999749842
0.8810394286240713,0.9999999690818134
0.9973957532834316,0.3669441981921351
0.9997736919392896,0.9979685437375256
0.1938401368669751,0.9999940798375334
0.3353571688164157,0.9886775404184932
0.8516925831013411,0.9928915246074456
0.3635471065751302,0.99792119311432
0.1478374736131081,0.99999913822171
0.7988261079356134,0.999983515430233
0.6432545949142416,0.9995510706799252
0.5173985008077505,0.5016133018213307
0.5188957168018382,0.970571546588264
0.7515214887370822,0.6435120190605812
0.6741580885480973,0.929050319222803
0.2845454532872188,0.9739851086562572
0.704413743577607,0.99971961455926
0.762632131019614,0.4543458257693779
0.4865743841956422,0.975341093650636
0.6309722815726881,0.986741806529614
0.4922924510483999,0.9987639966687027
0.5406373371937372,0.9979917491625142
0.2800167830759415,0.998028922603199
0.693300263034912,0.9726126530100644
0.3221051210440168,0.5236885256109325
0.321567690153334,0.1262806146039961
0.1381358776744055,0.1336445041303038
0.8208858908093641,0.9998796504413426
0.8506254061329532,0.6353896920375103
