Fold,Accuracy,Kappa,N_Samples
1,0.7652173913043478,0.5306122448979591,115
2,0.9130434782608695,0.8262839879154078,115
3,0.9043478260869565,0.8085943410500832,115
4,0.8869565217391304,0.7738617455755559,115
5,0.9051724137931034,0.8103448275862069,116
