Fold,Train_Accuracy,Train_Kappa
1,0.8608695652173913,0.7219703838017528
2,0.8956521739130435,0.7912885662431942
3,0.9304347826086956,0.8608590441621294
4,0.9043478260869565,0.8085943410500832
5,0.8362068965517241,0.6724137931034483
