Fold,Train_Accuracy,Train_Kappa
1,0.8173913043478261,0.634699742852821
2,0.8521739130434782,0.7042807442141885
3,0.8521739130434782,0.7040121120363361
4,0.8434782608695652,0.6867433414043584
5,0.853448275862069,0.7068965517241379
