Fold,Accuracy,Kappa,N_Samples
1,0.8173913043478261,0.634699742852821,115
2,0.8521739130434782,0.7042807442141885,115
3,0.8521739130434782,0.7040121120363361,115
4,0.8434782608695652,0.6867433414043584,115
5,0.853448275862069,0.7068965517241379,116
