Fold,Train_Accuracy,Train_Kappa
1,0.808695652173913,0.6174780768067736
2,0.808695652173913,0.61770927772741
3,0.8,0.6000302434598518
4,0.8782608695652174,0.7565033272837265
5,0.853448275862069,0.7068965517241379
