Fold,Train_Accuracy,Train_Kappa
1,0.8608695652173913,0.7218022376776534
2,0.8869565217391304,0.7739301376077423
3,0.8869565217391304,0.7738617455755559
4,0.8695652173913043,0.7389922832501135
5,0.8793103448275862,0.7586206896551724
