Fold,Accuracy,Kappa,N_Samples
1,0.808695652173913,0.6174780768067736,115
2,0.808695652173913,0.61770927772741,115
3,0.8,0.6000302434598518,115
4,0.8782608695652174,0.7565033272837265,115
5,0.853448275862069,0.7068965517241379,116
