Fold,Accuracy,Kappa,N_Samples
1,0.8782608695652174,0.7565033272837265,115
2,0.8434782608695652,0.6867433414043584,115
3,0.8782608695652174,0.7567240858265337,115
4,0.9391304347826087,0.878233247617607,115
5,0.9396551724137931,0.8793103448275862,116
