Fold,Accuracy,Kappa,N_Samples
1,0.8782608695652174,0.7566505441354292,115
2,0.8956521739130435,0.7913516782582402,115
3,0.9130434782608695,0.8261789600967352,115
4,0.8608695652173913,0.7217180883242589,115
5,0.896551724137931,0.7931034482758621,116
