Fold,Train_Accuracy,Train_Kappa
1,0.45652173913043476,0.2752161746539945
2,0.43043478260869567,0.24034994831455014
3,0.4608695652173913,0.2810506944969624
4,0.4458874458874459,0.26107709608896656
5,0.4199134199134199,0.22640141953865
