Fold,Accuracy,Kappa,N_Samples
1,0.5,0.33338373909975316,230
2,0.44782608695652176,0.26391653856815256,230
3,0.45652173913043476,0.27510652782330247,230
4,0.45454545454545453,0.2724955008998201,231
5,0.44155844155844154,0.25536008796041787,231
