Fold,Train_Accuracy,Train_Kappa
1,0.44782608695652176,0.26371244202460176
2,0.44782608695652176,0.2635639370713998
3,0.4217391304347826,0.22894663877196075
4,0.4199134199134199,0.22653673163418286
5,0.47186147186147187,0.29567890435608435
