Fold,Train_Accuracy,Train_Kappa
1,0.4260869565217391,0.23484046574928175
2,0.4217391304347826,0.22919921382855413
3,0.45217391304347826,0.26923367879567295
4,0.45454545454545453,0.27265911987405356
5,0.47186147186147187,0.2957317073170731
