Fold,Accuracy,Kappa,N_Samples
1,0.4782608695652174,0.30431275678673153,230
2,0.4826086956521739,0.3101449275362319,230
3,0.4434782608695652,0.25789619621385895,230
4,0.43722943722943725,0.24955017992802875,231
5,0.47186147186147187,0.2958548834420208,231
