Fold,Accuracy,Kappa,N_Samples
1,0.4391304347826087,0.25217391304347825,230
2,0.5130434782608696,0.35080645161290325,230
3,0.4956521739130435,0.32751928214951864,230
4,0.43722943722943725,0.2494939144777948,231
5,0.42857142857142855,0.2381761399125546,231
