Fold,Train_Accuracy,Train_Kappa
1,0.43478260869565216,0.2462628248758476
2,0.39565217391304347,0.19410133602218305
3,0.39565217391304347,0.19414196410566642
4,0.42857142857142855,0.23815710573655802
5,0.4675324675324675,0.2900654639948028
