Fold,Accuracy,Kappa,N_Samples
1,0.40869565217391307,0.21165381319622967,230
2,0.45652173913043476,0.2753805827200323,230
3,0.4608695652173913,0.2810688177464079,230
4,0.4155844155844156,0.22064777327935226,231
5,0.4025974025974026,0.20348808155514475,231
