Fold,Accuracy,Kappa,N_Samples
1,0.527122641509434,0.054245283018867885,848
2,0.5082547169811321,0.01650943396226412,848
3,0.4882075471698113,-0.02358490566037741,848
4,0.5188679245283019,0.037735849056603765,848
5,0.5188679245283019,0.037735849056603765,848
