Fold,Train_Accuracy,Train_Kappa
1,0.5192307692307693,0.038461538461538436
2,0.5456730769230769,0.09134615384615385
3,0.5228365384615384,0.04567307692307687
4,0.5240384615384616,0.04807692307692313
5,0.5528846153846154,0.10576923076923073
