Fold,Train_Accuracy,Train_Kappa
1,0.5600961538461539,0.12019230769230771
2,0.5456730769230769,0.09134615384615385
3,0.5528846153846154,0.10576923076923073
4,0.5492788461538461,0.09855769230769229
5,0.5372596153846154,0.07451923076923073
