Fold,Train_Accuracy,Train_Kappa
1,0.5516826923076923,0.10336538461538458
2,0.5336538461538461,0.06730769230769229
3,0.5216346153846154,0.043269230769230727
4,0.5456730769230769,0.09134615384615385
5,0.5444711538461539,0.08894230769230771
