Fold,Accuracy,Kappa,N_Samples
1,0.44782608695652176,0.26369388218093825,230
2,0.41304347826086957,0.2177067849134564,230
3,0.41739130434782606,0.22314924507851686,230
4,0.4675324675324675,0.2897105144742762,231
5,0.4458874458874459,0.2610955617752898,231
