Fold,Train_Accuracy,Train_Kappa
1,0.4782608695652174,0.30438289185170253
2,0.45217391304347826,0.2697124713353325
3,0.4391304347826087,0.25224930063761686
4,0.47186147186147187,0.2958548834420208
5,0.47619047619047616,0.30148694239660123
