Fold,Accuracy,Kappa,N_Samples
1,0.4826086956521739,0.31026661962602686,230
2,0.4391304347826087,0.25198537753687134,230
3,0.4434782608695652,0.2576903681290973,230
4,0.43722943722943725,0.24968143317592395,231
5,0.5021645021645021,0.3362566524248557,231
