Fold,Accuracy,Kappa,N_Samples
1,0.5,0.33350132291797907,230
2,0.48695652173913045,0.3158903004638032,230
3,0.46956521739130436,0.29261098646229866,230
4,0.47619047619047616,0.30160911498675735,231
5,0.45454545454545453,0.27258640941693957,231
