Fold,Train_Accuracy,Train_Kappa
1,0.48695652173913045,0.3160282258064516
2,0.4,0.1997781363453005
3,0.4434782608695652,0.2577839405017017
4,0.4458874458874459,0.26120633651491687
5,0.43722943722943725,0.24968143317592395
