Fold,Train_Accuracy,Train_Kappa
1,0.4391304347826087,0.2519287983460239
2,0.45652173913043476,0.27539884567885675
3,0.46956521739130436,0.2925753182906845
4,0.4155844155844156,0.22074514605562356
5,0.4458874458874459,0.2609847538115472
