Fold,Train_Accuracy,Train_Kappa
1,0.5304347826086957,0.3739288234701079
2,0.5217391304347826,0.3622223902795634
3,0.5,0.3332493067809428
4,0.47619047619047616,0.3016440135918449
5,0.4588744588744589,0.2784316665417198
