Fold,Test_Accuracy,Test_Kappa
1,0.7586206896551724,0.513189448441247
2,0.8620689655172413,0.7238095238095238
3,0.896551724137931,0.7943262411347518
4,0.896551724137931,0.7923627684964201
5,0.75,0.5
