Fold,Test_Accuracy,Test_Kappa
1,0.7586206896551724,0.513189448441247
2,0.7931034482758621,0.5876777251184835
3,0.9310344827586207,0.861904761904762
4,0.8620689655172413,0.7238095238095238
5,0.6785714285714286,0.3571428571428571
