Fold,Accuracy,Kappa,N_Samples
1,1.0,1.0,29
2,0.7931034482758621,0.5876777251184835,29
3,0.8275862068965517,0.6572104018912529,29
4,0.896551724137931,0.7943262411347518,29
5,0.8214285714285714,0.6428571428571428,28
