Fold,Test_Accuracy,Test_Kappa
1,0.5172413793103449,0.033333333333333326
2,0.8275862068965517,0.6506024096385542
3,0.6896551724137931,0.3770883054892602
4,0.8620689655172413,0.7251184834123223
5,0.7857142857142857,0.5714285714285714
