Fold,Accuracy,Kappa,N_Samples
1,0.896551724137931,0.7923627684964201,29
2,0.7586206896551724,0.5155131264916468,29
3,0.7586206896551724,0.5155131264916468,29
4,0.7931034482758621,0.583732057416268,29
5,0.9642857142857143,0.9285714285714286,28
