Fold,Accuracy,Kappa,N_Samples
1,0.6896551724137931,0.3770883054892602,29
2,0.7586206896551724,0.520094562647754,29
3,0.8275862068965517,0.6539379474940334,29
4,0.7586206896551724,0.513189448441247,29
5,0.7857142857142857,0.5714285714285714,28
