Fold,Test_Accuracy,Test_Kappa
1,0.6896551724137931,0.3770883054892602
2,0.7586206896551724,0.520094562647754
3,0.8275862068965517,0.6539379474940334
4,0.7586206896551724,0.513189448441247
5,0.7857142857142857,0.5714285714285714
