Fold,Test_Accuracy,Test_Kappa
1,0.7586206896551724,0.517814726840855
2,0.7931034482758621,0.5817307692307692
3,0.7931034482758621,0.5857142857142856
4,0.7931034482758621,0.5876777251184835
5,0.7857142857142857,0.5714285714285714
