Fold,Accuracy,Kappa,N_Samples
1,0.5697115384615384,0.13942307692307687,832
2,0.5625,0.125,832
3,0.5600961538461539,0.12019230769230771,832
4,0.5540865384615384,0.10817307692307687,832
5,0.5721153846153846,0.14423076923076927,832
