Fold,Accuracy,Kappa,N_Samples
1,0.5144230769230769,0.028846153846153855,832
2,0.5180288461538461,0.03605769230769229,832
3,0.5252403846153846,0.050480769230769273,832
4,0.5096153846153846,0.019230769230769273,832
5,0.5288461538461539,0.05769230769230771,832
