Fold,Train_Accuracy,Train_Kappa
1,0.6041666666666666,0.20833333333333337
2,0.6053240740740741,0.21064814814814814
3,0.6030092592592593,0.2060185185185185
4,0.5983796296296297,0.1967592592592593
5,0.6076388888888888,0.2152777777777778
