Fold,Accuracy,Kappa,N_Samples
1,0.5416666666666666,0.08333333333333337,864
2,0.5497685185185185,0.09953703703703709,864
3,0.5497685185185185,0.09953703703703709,864
4,0.5509259259259259,0.10185185185185186,864
5,0.5752314814814815,0.1504629629629629,864
