Fold,Train_Accuracy,Train_Kappa
1,0.6485849056603774,0.2971698113207547
2,0.6709905660377359,0.34198113207547165
3,0.6462264150943396,0.2924528301886793
4,0.6580188679245284,0.3160377358490566
5,0.6497641509433962,0.29952830188679247
