Fold,Accuracy,Kappa,N_Samples
1,0.5444711538461539,0.08894230769230771,832
2,0.5372596153846154,0.07451923076923073,832
3,0.5552884615384616,0.11057692307692313,832
4,0.5324519230769231,0.06490384615384615,832
5,0.5276442307692307,0.055288461538461564,832
